1997,I Married a Strange Person!,75,Animation,R,7,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore
1997,"Cats Don,t Dance",75,Animation,G,6.9,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook
